0.037297402;0.211740181;0.07;1.06E+06
0.073463805;0.202059567;0.07;1.14E+06
0.107402496;0.18625173;0.07;1.24E+06
0;0.215000004;0.07;9.90E+05
0.138084322;0.164795995;0.07;1.34E+06
-0.107402496;0.18625173;0.07;8.24E+05
-0.073463805;0.202059567;0.07;8.74E+05
-0.037297402;0.211740181;0.07;9.29E+05
-0.138084322;0.164795995;0.07;7.75E+05
-0.152027965;0.152027965;0.07;7.50E+05
-0.164795995;0.138084322;0.07;7.26E+05
-0.211740181;0.037297402;0.07;5.72E+05
-0.202059567;0.073463805;0.07;6.26E+05
-0.18625173;0.107402496;0.07;6.77E+05
-0.215000004;0;0.07;5.11E+05
-0.18625173;-0.107402496;0.07;2.57E+05
-0.202059567;-0.073463805;0.07;3.58E+05
-0.211740181;-0.037297402;0.07;4.41E+05
-0.164795995;-0.138084322;0.07;1.58E+05
-0.152027965;-0.152027965;0.07;1.37E+05
-0.138084322;-0.164795995;0.07;1.58E+05
-0.037297402;-0.211740181;0.07;4.41E+05
-0.073463805;-0.202059567;0.07;3.58E+05
-0.107402496;-0.18625173;0.07;2.57E+05
0;-0.215000004;0.07;5.11E+05
0.107402496;-0.18625173;0.07;6.77E+05
0.073463805;-0.202059567;0.07;6.27E+05
0.037297402;-0.211740181;0.07;5.72E+05
0.138084322;-0.164795995;0.07;7.26E+05
0.152027965;-0.152027965;0.07;7.51E+05
0.164795995;-0.138084322;0.07;7.75E+05
0.211740181;-0.037297402;0.07;9.29E+05
0.202059567;-0.073463805;0.07;8.74E+05
0.18625173;-0.107402496;0.07;8.24E+05
0.215000004;0;0.07;9.90E+05
0.18625173;0.107402496;0.07;1.24E+06
0.202059567;0.073463805;0.07;1.14E+06
0.211740181;0.037297402;0.07;1.06E+06
0.164795995;0.138084322;0.07;1.34E+06
0.152027965;0.152027965;0.07;1.36E+06
0.1263033;0.1263033;0.07;1.50E+06
0.1285;0.120999999;0.07;1.50E+06
0.1263033;0.115696698;0.07;1.50E+06
0.120999999;0.113499999;0.07;1.50E+06
0.115696698;0.115696698;0.07;1.50E+06
0.113499999;0.120999999;0.07;1.50E+06
0.115696698;0.1263033;0.07;1.50E+06
0.120999999;0.1285;0.07;1.50E+06
-0.1263033;-0.1263033;0.07;-9.10E-04
-0.1285;-0.120999999;0.07;-3.28E-04
-0.1263033;-0.115696698;0.07;-6.27E-04
-0.120999999;-0.113499999;0.07;-4.06E-03
-0.115696698;-0.115696698;0.07;-2.35E-04
-0.113499999;-0.120999999;0.07;-4.65E-03
-0.115696698;-0.1263033;0.07;-1.30E-03
-0.120999999;-0.1285;0.07;-9.17E-04
0.018719794;0.214183494;0.07;1.02E+06
0.055591725;0.207688615;0.07;1.10E+06
0.090777896;0.194895804;0.07;1.19E+06
0.123211324;0.176192984;0.07;1.30E+06
-0.123211324;0.176192984;0.07;7.99E+05
-0.090777896;0.194895804;0.07;8.49E+05
-0.055591725;0.207688615;0.07;9.01E+05
-0.018719794;0.214183494;0.07;9.59E+05
-0.214183494;0.018719794;0.07;5.42E+05
-0.207688615;0.055591725;0.07;6.00E+05
-0.194895804;0.090777896;0.07;6.52E+05
-0.176192984;0.123211324;0.07;7.02E+05
-0.176192984;-0.123211324;0.07;2.03E+05
-0.194895804;-0.090777896;0.07;3.10E+05
-0.207688615;-0.055591725;0.07;4.02E+05
-0.214183494;-0.018719794;0.07;4.78E+05
-0.018719794;-0.214183494;0.07;4.78E+05
-0.055591725;-0.207688615;0.07;4.02E+05
-0.090777896;-0.194895804;0.07;3.10E+05
-0.123211324;-0.176192984;0.07;2.03E+05
0.123211324;-0.176192984;0.07;7.02E+05
0.090777896;-0.194895804;0.07;6.52E+05
0.055591725;-0.207688615;0.07;6.00E+05
0.018719794;-0.214183494;0.07;5.43E+05
0.214183494;-0.018719794;0.07;9.58E+05
0.207688615;-0.055591725;0.07;9.01E+05
0.194895804;-0.090777896;0.07;8.49E+05
0.176192984;-0.123211324;0.07;7.99E+05
0.176192984;0.123211324;0.07;1.30E+06
0.194895804;0.090777896;0.07;1.19E+06
0.207688615;0.055591725;0.07;1.10E+06
0.214183494;0.018719794;0.07;1.02E+06
0.118811965;0.134093732;0.07;1.43E+06
0.10735964;0.126829162;0.07;1.40E+06
-0.126117006;-0.106558077;0.07;1.12E+05
-0.105552763;-0.126862198;0.07;1.25E+05
0.12574406;0.107235365;0.07;1.40E+06
-0.135363698;-0.128395483;0.07;8.15E+04
0.106349193;0.116365328;0.07;1.38E+06
-0.105986357;-0.116056643;0.07;1.29E+05
-0.116650134;-0.109514005;0.07;8.48E+04
0.116653472;0.1096626;0.07;1.42E+06
-0.140008092;-0.116747513;0.07;1.18E+05
0.139655635;0.118846104;0.07;1.39E+06
-0.123151891;-0.132119358;0.07;4.73E+04
0.130781725;0.135730132;0.07;1.41E+06
-0.12084236;-0.135298342;0.07;7.73E+04
0.123567842;0.141655073;0.07;1.39E+06
0.111984394;0.133660123;0.07;1.40E+06
-0.109487131;-0.132772535;0.07;1.14E+05
-0.136156589;-0.110374548;0.07;1.25E+05
0.135339096;0.110823758;0.07;1.38E+06
-0.109751277;-0.111166328;0.07;1.22E+05
0.109948479;0.111328043;0.07;1.38E+06
0.101532258;0.122002073;0.07;1.34E+06
-0.120824814;-0.107741416;0.07;9.68E+04
-0.100280337;-0.121315487;0.07;1.68E+05
0.120743208;0.10806369;0.07;1.41E+06
-0.144966707;-0.125405371;0.07;1.24E+05
0.14888306;0.123928703;0.07;1.36E+06
-0.137592107;-0.134779349;0.07;1.05E+05
0.141814247;0.13166526;0.07;1.39E+06
0.102797374;0.130667195;0.07;1.34E+06
-0.099230707;-0.131347775;0.07;1.83E+05
0.101153083;0.111461334;0.07;1.31E+06
-0.10062065;-0.110898204;0.07;1.96E+05
0.113592908;0.106204994;0.07;1.36E+06
-0.113460124;-0.106017418;0.07;1.39E+05
0.114668213;0.14335902;0.07;1.36E+06
-0.114772126;-0.140950039;0.07;1.29E+05
-0.1239767;-0.100376695;0.07;1.68E+05
0.123905063;0.101674661;0.07;1.34E+06
-0.109891139;-0.101730205;0.07;1.93E+05
0.110082701;0.101948112;0.07;1.31E+06
-0.09485773;-0.115790926;0.07;2.21E+05
0.09581469;0.116961591;0.07;1.29E+06
-0.118568443;-0.100622989;0.07;1.72E+05
0.118838839;0.101031385;0.07;1.33E+06
0.103814676;0.136915892;0.07;1.33E+06
-0.102452181;-0.137785032;0.07;1.78E+05
0.1375539;0.098486915;0.07;1.30E+06
-0.138873503;-0.098707654;0.07;1.99E+05
0.116676852;0.151100099;0.07;1.34E+06
-0.121552378;-0.148933172;0.07;1.46E+05
-0.128057599;-0.093743764;0.07;2.16E+05
0.127650827;0.097336136;0.07;1.31E+06
-0.096385881;-0.105374552;0.07;2.45E+05
0.096931979;0.105920941;0.07;1.26E+06
-0.094189823;-0.134517163;0.07;2.19E+05
0.09515056;0.136660621;0.07;1.29E+06
0.142839864;0.141556695;0.07;1.38E+06
-0.140473783;-0.146527916;0.07;1.33E+05
-0.113917924;-0.098348685;0.07;2.01E+05
0.114284486;0.09853702;0.07;1.30E+06
-0.109642319;-0.156304196;0.07;1.98E+05
0.107821822;0.15652965;0.07;1.30E+06
-0.149257258;-0.110904105;0.07;1.75E+05
0.148408428;0.108676232;0.07;1.32E+06
-0.146902665;-0.136433393;0.07;1.31E+05
0.156399816;0.130812332;0.07;1.35E+06
-0.119865753;-0.091970354;0.07;2.33E+05
0.121643849;0.091703348;0.07;1.27E+06
-0.135669112;-0.091310404;0.07;2.34E+05
0.133262008;0.092592709;0.07;1.28E+06
-0.088350371;-0.120790236;0.07;2.54E+05
0.088594012;0.123388559;0.07;1.25E+06
-0.098264143;-0.095078342;0.07;2.80E+05
0.098060153;0.095475264;0.07;1.22E+06
0.114601918;0.165929243;0.07;1.30E+06
-0.115711667;-0.166323557;0.07;2.04E+05
-0.148149043;-0.099720538;0.07;2.15E+05
0.146656826;0.097791955;0.07;1.28E+06
-0.094791062;-0.148991108;0.07;2.37E+05
0.094572857;0.146899298;0.07;1.27E+06
-0.156627193;-0.120776922;0.07;1.70E+05
0.156902984;0.1127977;0.07;1.31E+06
-0.127895296;-0.082828179;0.07;2.79E+05
-0.106828265;-0.095865727;0.07;2.42E+05
0.106977612;0.09624663;0.07;1.26E+06
-0.092859231;-0.099531241;0.07;2.86E+05
0.093131222;0.100212321;0.07;1.22E+06
-0.144775018;-0.094410919;0.07;2.31E+05
0.143735573;0.092281796;0.07;1.26E+06
-0.112913713;-0.092180871;0.07;2.45E+05
0.113391615;0.092306748;0.07;1.26E+06
-0.09434484;-0.140274197;0.07;2.26E+05
0.086100057;0.134248585;0.07;1.24E+06
-0.093667597;-0.161882892;0.07;2.61E+05
0.092817493;0.160660654;0.07;1.24E+06
-0.090256855;-0.109756626;0.07;2.65E+05
0.091592997;0.110443391;0.07;1.25E+06
-0.1356754;-0.08278285;0.07;2.77E+05
0.138869017;0.080374025;0.07;1.21E+06
-0.119818494;-0.082755551;0.07;2.86E+05
0.11941056;0.08245717;0.07;1.21E+06
-0.103056982;-0.089145303;0.07;2.90E+05
0.103164956;0.090038709;0.07;1.21E+06
-0.156182826;-0.099970341;0.07;2.30E+05
0.163257599;0.0995721;0.07;1.26E+06
0.166413158;0.117706068;0.07;1.30E+06
-0.090186104;-0.093180388;0.07;3.20E+05
0.089525789;0.094943896;0.07;1.18E+06
-0.081858225;-0.126658365;0.07;2.85E+05
0.078558318;0.122209318;0.07;1.20E+06
-0.086752661;-0.102973267;0.07;3.02E+05
0.088097841;0.103990823;0.07;1.21E+06
-0.082938701;-0.113952033;0.07;2.94E+05
0.085669227;0.113635868;0.07;1.22E+06
-0.09493459;-0.090947904;0.07;3.11E+05
0.093976811;0.090603605;0.07;1.18E+06
-0.084353067;-0.095668577;0.07;3.35E+05
0.084724233;0.098162457;0.07;1.18E+06
-0.076648891;-0.134794816;0.07;3.07E+05
0.076800674;0.131526157;0.07;1.19E+06
-0.110303842;-0.082757883;0.07;3.02E+05
0.110102974;0.083307438;0.07;1.20E+06
-0.128383279;-0.072763041;0.07;3.25E+05
0.129275501;0.075104542;0.07;1.19E+06
-0.143327877;-0.084304228;0.07;2.74E+05
0.154173151;0.071495049;0.07;1.17E+06
-0.1502873;-0.08948084;0.07;2.59E+05
0.167116895;0.084460676;0.07;1.20E+06
-0.082944483;-0.088702135;0.07;3.62E+05
0.086219214;0.09023305;0.07;1.16E+06
-0.079762943;-0.105645858;0.07;3.27E+05
0.078664251;0.113797553;0.07;1.19E+06
-0.078035846;-0.097225621;0.07;3.55E+05
0.083220862;0.106483422;0.07;1.19E+06
-0.073480174;-0.118544236;0.07;3.32E+05
0.070048526;0.119353108;0.07;1.16E+06
-0.083852463;-0.147311151;0.07;2.80E+05
0.084211521;0.144424468;0.07;1.23E+06
-0.137179032;-0.073453985;0.07;3.19E+05
0.142237172;0.069677733;0.07;1.17E+06
-0.155763537;-0.080642209;0.07;2.98E+05
0.169734478;0.067286752;0.07;1.15E+06
-0.096524671;-0.083221614;0.07;3.37E+05
0.097566195;0.08511024;0.07;1.17E+06
-0.120065086;-0.073211886;0.07;3.31E+05
0.120350845;0.073630616;0.07;1.17E+06
-0.165066987;-0.087993167;0.07;2.83E+05
-0.071879208;-0.106967784;0.07;3.57E+05
0.071356826;0.11076948;0.07;1.15E+06
-0.088899367;-0.086136542;0.07;3.50E+05
0.090104692;0.08755552;0.07;1.16E+06
-0.077211872;-0.089337952;0.07;3.80E+05
0.082680486;0.093300864;0.07;1.15E+06
-0.070452228;-0.145389542;0.07;3.32E+05
0.071928375;0.142480642;0.07;1.18E+06
-0.06840159;-0.128562778;0.07;3.44E+05
0.068609595;0.127704844;0.07;1.16E+06
-0.128672421;-0.062634215;0.07;3.66E+05
0.131750643;0.06609121;0.07;1.15E+06
-0.146448523;-0.075829811;0.07;3.10E+05
0.152998731;0.063014954;0.07;1.14E+06
-0.083399199;-0.155571401;0.07;2.89E+05
0.083117373;0.15352343;0.07;1.21E+06
-0.103105046;-0.075622402;0.07;3.50E+05
0.101558663;0.078562364;0.07;1.16E+06
-0.171385676;-0.07495673;0.07;3.29E+05
-0.081897713;-0.083025612;0.07;3.83E+05
-0.071157441;-0.097550258;0.07;3.80E+05
0.074250422;0.103547834;0.07;1.15E+06
-0.073330909;-0.158722252;0.07;3.26E+05
0.072880469;0.156145066;0.07;1.18E+06
-0.1387254;-0.063284114;0.07;3.58E+05
0.144654125;0.060006894;0.07;1.13E+06
-0.062308665;-0.115309812;0.07;3.81E+05
0.061558381;0.116314784;0.07;1.12E+06
-0.160160214;-0.069204643;0.07;3.40E+05
